字段1_文本,字段2,时间,字段3
青涩孔雀vvD,总体比较满意，不管是颜值、配置还是操控都没话说，除了续航拉跨一点，其他都挺满意。当时买的早还有优惠1.5万的权益，总体下来性价比还不错 【最不满意】 最不满意的就是续航了，高速5.5-6折，这……但愿天热的时候能够表现好一点吧。不过市区表现还可以，打七折，前两天温度达到15度的时候打8.5折 【续航】 大冬天和高速情况下，确实比较令人失望。市区内表现尚可 【驾驶感受】 很满意，这么大的车操控起来可以说是随心所欲，乘坐舒适程度也表现的相当不错 【动力表现】 没话说，一直用的节能模式，自然表现出色 【空间表现】 没坐过后排，应该还行吧毕竟这么大的体格子 【亮点配置】 很多，就不细说了 【购车经历】 买之前就关注了比较长时间，试驾后没任何犹豫就定了,2024-03-13,新乡
丫k83226332,"内饰用料第一感觉很好很不错，外观在同级别suv里面很好看，后尾灯还有马丁款跟烈焰红唇自己选择。

【续航】
不像网上那样说的电车纳智捷，日常城市通勤14度电百公里。

【动力表现】
500匹马力 随踩随来，提速迅速，超车不再慌了。

【最满意】
各种人性化设置，雨夜模式，盲区补盲。
【最不满意】
智驾有待提高。",2024-03-11,佛山
豁达观澜不惊,NVH非常不错，动力那真是牛，颜值每个人不一样不做评论，智能化还需要时间打磨OTA应该会逐渐好起来的（目前还有一些不太智能联动的设置，比如座椅加热方向盘加热和气温的联动）。小问题也有一些，比如无线充电就是个间歇性的充电，充十秒休息五秒如此往复，再比如后排出风这个至今还让我在摸索，可能它永远不会出风。 空调提回来没几天来了个进厂，应该是拆的挺多的，用了三天时间，给了滴滴券，我们这小地方根本用不完，走哪都是打车的日子真的很爽，比开车爽太多了。要是智己车收回去给个终身打车服务，我也认绝对没问题。😀,2024-03-03,银川
吃西瓜不吐籽V,"外观: 前卫科幻，辨识度高，溜背造型运动感十足。

内饰: 简约豪华，科技感强，超大一体屏震撼眼球。

续航: 需要略微拉胯，特别是冬天，有待优化。

智能: 搭载IMOS系统，智能驾驶辅助功能丰富。

总体: 智己LS6是一款高性能、高智能的纯电SUV，是同级别车型中极具竞争力的选择。

不足: 品牌影响力有待提升，充电网络布局需进一步完善。",2024-02-26,上海
Nibeca,之前一直犹豫特斯拉modelY 和智己LS6到底选哪个.因为有两个孩子，公婆也在一块的。所以驾驶体验和后座舒适这两者也是很重要的。后座舒适性modelY 就被pass掉了 就选了智己，本来是喜欢茶色的，但是没有现车要等，买车的决心一旦下了，一天也不想等，直接就买了粉😀，买回来公公开始一直吐槽电车开不了多少路就要充电，还觉得low，说应该买奥迪A6。😁过年放假回老家580公里，中间高速充一次电就到家了，也就没说什么了。总体来说我是很满意的。,2024-02-29,嘉兴
非凡星星2WY,重点说下续航吧。提车跑了近3个月 4000多公里，城市为主，高速较少。城区10度以上续航比较扎实基本上电耗在15左右，最低在20度跑到过12.4;低温续航折扣比较厉害 通勤20公里基本上开暖风耗电在19左右，如果只开座椅和方向盘加热电耗可以到16以下。高速动力充沛 按120的速度基本上电耗就在19到22了,2024-02-21,武汉
幽默橘子CIk,整体来说，外观、内饰、空间、驾驶感受都非常不错；对于续航确实在高速行驶下能耗太高，开了2000公里基本上能耗在25左右，目前主要是城市通勤还好，能耗在16左右；整体对于智己ls6是比较满意的,2024-02-22,成都
emmmm哒,外观比较新颖且流线较好，配置高，全系激光雷达，智驾noa惊喜很多，当然也有智障的时候。空间满足使用需求，续航达成率还在踩踏过程，不具备参考价值。但是总体还是比较满意的车型。,,深圳
不靠谱影帝,全系标配激光雷达，空间大座椅舒适。底盘扎实行驶品质很好。电耗稍高，系统UI非常漂亮，语音识别差点劲。智架方面，目前能用的高速高架noa都非常稳，地面道路pilot有惊喜，希望早日实现无图,2024-02-17,济南
贫道爱开车,缺点：1、光线不好的地方后视镜视线不好，没有足够的灯光照明，设计时未考虑到这个细节；2、倒车时深踩刹车没有自动驻车，这点不能理解；3、雨天窗户开一点，水全灌到车窗开关上了；4、轮毂超出轮胎太多，容易磕碰，反正我后轮两个轮毂全碰了好几处，还比较严重。 品控：上汽的做工和品控还是比较差的，不能和上汽大众和上汽通用比较，不在一个档位。 续航：冬天续航垃圾得无话可说 服务：江苏常州的4S店太拉胯了，提车时我给我的感觉就是买了辆三轮电瓶车，脑补吧，无法形容。,2024-02-24,常州
智己一站式升级改装,购车使用两个月整体不错、就是车内空间没得到很好利用。续航打折太厉害。高速直接打7折，可能是因为冬季原因、等天气暖了再看下效果,,上海
咫尺天狼星,车挺不错，刚开了一天半，总体感觉挺好，内饰科技感十足，智能化程度很高，合理地利用了那个长屏幕，设计从方便用户操作出发，而不是为了设计而设计，就是内置ETC据说上海以外的地区比较麻烦，最后用了外置的。,2024-03-02,沈阳
上车开拍,"首先在外观方面，智己LS6采用了家族式设计语言，整体与智己LS7有很多相似之处。不过相比之下，智己LS6前脸设计更激进，黑化后的前包围搭配凌厉的大灯组，运动感更为明显。

智己LS6的车身的线条设计呈现出流畅的溜背造型，且比较圆润，不过还是能尽显轿跑SUV的动感姿态，这也使得智己LS6在风阻系数方面表现出色，仅为0.237Cd。另外，它还配备了无框车门、隐藏式的车门把手和五辐花瓣式的轮毂造型（选装），营造出了浓郁的运动氛围。

智己LS6尾部造型非常独特，双层贯穿式尾灯极具辨识度，向上翘的小雅尾也增添了运动感。在车身尺寸方面，新车的长/宽/高分别为4904/1988/1669mm，轴距2950mm。智己LS6的定位为中大型纯电SUV车轮尺寸方面

智己LS6的内饰非常具有科技感，除了半幅式方向盘，还配备了尺寸分别为26.3英寸、10.5英寸和15.5英寸（选装）的3块可升降大屏，同时中央通道区域内嵌有12.8英寸大屏，搭载了高通骁龙8155芯片，支持可见即可说、语音连续识别、语音免唤醒词的四区域语音识别控制，以及多指飞屏操控、卫星导航、5G车联网、手机APP远程功能和OTA升级等。补充一句，虽然半幅方向盘造型很拉风，但是我个人还是更喜欢正常造型的方向盘。

在智能方面，智己LS6搭载英伟达Orin X芯片以及超远距激光雷达，实现了全方位的数字化视野，包括补盲、雨夜模式以及智己生成式大模型（GPT）等功能。并且，可以实现包括ACC自适应巡航、车道居中保持、360度全景影像、具备高速、高架、城市 NOA 能力，对比同级20万的纯电车型可以说在各方面也实现了碾压。同时考虑到在城市行驶时，往往会遇到停车、倒车等复杂场景，智己LS6还配备了业内独创的“一键AI代驾”，通过一键脱困、一键贴边、一键循迹等功能。值得一提的是它的驾驶辅助功能，智己LS6全系具备高速高架和城市NOA功能，现在IM AD高速高架NOA已经覆盖了333个城市的高速路段和59个城市的高架路段。

动力方面，智己LS6是提供了单电机版和双电机版两种动力总成，其中单电机版是提供了最大功率分别为231kW、250kW和379kW三个动力版本，最大扭矩分别为450N·m、450N·m和500N·m；双电机版搭载了最大总功率为579kW的前后双电机，总最大扭矩为800N·m。续航方面，智己LS6是提供了CLTC纯电续航里程分别为560、680、760和702公里的选择，同时搭载了准500V和准900V平台。

总的来说，在20-30万元内这个价格区间里，智己LS6的产品了还是相当有竞争力了的，而它的销量也说明了这点。因为和同级车型还在死磕“三大件”不同，智己LS6已经通过高端芯片、大模型交互界面、城市NOA等软件核心，向用户讲述了自己对“未来智能”的理解。所以，如果开这么一台车回家过年的话，你也必定会成为亲戚们关注的焦点。",2024-02-19,
海花岛大西瓜,人在上海，没有购车资格，但是到处传言2024年不送绿牌，虽然知道多半是谣言，但还是看起了车，说是可以开个公司挂靠到公司上。 然后就开始了购车之旅，目标位预算35以下，纯电，suv&轿车都可以； part1看车： 作为一个95后的第一辆车，一开始选择还是比较谨慎，因为家里刚换了腾势d9，所以一开始推荐了腾势n7；公司部门又3辆宝马i3，所以也被安利了；后来在商场看到了蔚来的et5t，感觉很帅；在商场又看了小鹏g9、奥迪q4e-tron、阿维塔11鸿蒙版，最后还刷到一个极越；从一开始想要买腾势n7到后面面临n个抉择，才明白买车就是这样，了解的越多越难做抉择；极氪实在是觉得前脸太丑了，特斯拉又感觉烂大街，还是喜欢小众一点的，所以这两个爆款都没去看，bba也不太喜欢，感觉不太专业，中途有意思的是有一次路过bba，一个男的跟女朋友说：“你这不是在耐克买皮鞋吗”，听完就笑了，印象深刻感觉还颇有一丝道理。 part2试驾： 【腾势n7】因为刚上市，上海还没有现车，联系销售，说可以上门试驾，工作日中午休息的时候两个销售开到了公司，车牌是苏州的，说是专门开过来试驾的（真的拼），试驾路线随意，特地开了一些不好走的路，整体悬挂和云撵a的系统真的特别舒服，后来试驾的舒适性再也没有比n7好的，还有一点就是隔音超级好，不过也牺牲了无边框车门，提速因为是四驱版本，够猛，整体还是有一些眩晕感，试驾结束销售又给介绍了一下空气悬挂的上下调节，据说可以达到12cm，然后看了看一直在心里吐槽的前脸（实在感觉丑），车子智能驾驶可以说基本没有吧，毕竟家里d9就深有体会，还赶不上之前的沃尔沃s90好用。 【蔚来et5t】广告铺天盖地，但是大概销售实在太忙了？试驾约给我约错了时间，错了一周，再加上我选100度电和其他选配最后落地要38左右，超预算直接放弃了，再后来销售追过，说可以选75度电，加上其他的也就30出头，苦于续航实在弱鸡，现在新能源充电又越来越快，感觉也没什么换电必要，销售说服务好，哥们还真没到花钱买服务的地步啊，唉，可能这就是自己的问题了，后来也没有试驾了。 【阿维塔11】另一辆很惊艳的车，外观个人确实喜欢，加上华为的加持，试驾的时候销售开了导航，设置了自动驾驶就开始全程玩手机，车子自己等红灯、超车、掉头的时候，我坐在副驾像个土包子，原来智能驾驶都到这地步了（手补狗头），然后自己试了下，路噪比较差，悬挂比较硬，进地库减速带的时候我坐在后排，直接颠起来了，加速够用，车内交互做的也不错，唯一感觉遗憾的是后备箱空间太小了，为了帅牺牲了太多太多，好吧，只能忍痛see goodbye。 在看车的过程中也去找中介办公司了，戏剧的就来了，在办理完之后，那个地方楼下有两辆智己的路展车，一辆ls7，一辆ls6，之前听说过0重力女王座驾，尾灯的小狗也很吸引人，于是上去看了看，被穹顶挡风玻璃劝退了，感觉很晒，还有一点修起来一定不便宜（手补狗头），然后预算并不能买到续航满意的，就去后面看了一下ls6，因为还没上市，就问了下价格，销售说顶配能到700多续航，也就30不到，我一下来了兴趣，嚯，长续航又便宜，真是打到我心坎里了，加了销售微信，盲定的时候直接下了2000，也是唯二交订金的，另一个是极越。更巧合的是还抽到了去上海发布会的名额，正好我也在上海，你说这巧不巧，当时感觉一切都是命运使然。参加发布会主会场只能自己去，问了下销售，分会场可以带朋友，于是最后还是去了金科路的分会场-一个德国餐厅，除了小麦啤酒比较好喝之外，发布会印象最深刻的就是车速测试，到250的时候有人在暗叹（我），到300的时候有人在感叹（我），到350的时候就有人口吐国粹了（没错，还是我），其次最惊艳的就是价格了，诚不欺人顶配28不到，于是我选了超长续航的次顶配，毕竟又省了一点钱下来，当晚app直接崩溃，所有操作都不能进行，就回家了，仅走销售送了两个免费头枕，比较满意。 第二天睡醒看车友群，都在说680续航的划算，于是又当了一回墙头草，联系销售改配置，晚上又研究了下差别，发现两个800v高配的都是宁德时代电池，400v的是上汽时代还是什么，sorry我还是比较相信宁王的电池，于是乎，又联系销售换配置，次顶配，然后又一头扎进了车友群里看他们侃侃而谈。 【小插曲/交付前吐槽】 （1)次顶配的760km续航必须使用特定轮毂才可以，当时一度产生了退车不要押金的冲动，哥们最讨厌的就是欺骗，你跟我来这套，而且等车时间要12月！！！明白着逼着客户选顶配啊！我直接***！！ （2)说好的上市即交付呢！！就备了顶配的库存，一天天说顶配现车顶配现车，思考不考虑其他配置的用户是吧！ 这2件事之后就着2000块不想要也不愿意当韭菜的原则，去看了极越，因为上市太满，资料也少，就先交了订金，关注是因为真的挺适合年轻人的，车机和外观还有智能驾驶都很牛,2023-11-16,上海
