字段1_文本,字段2,时间,字段3
Bfjt2023,外观和内饰没得说。 底盘都说不咋样，但是我百分之九十八都是在城内跑，所以感觉不出来。 智能化有点拉闸，人工智障有待提升。 后备箱空间太小，一家人旅行的话根本不够用。,,重庆
用户1854589444372,我所购买的车型为增程200MAX，购买时间为23年的12月份，行驶里程为5500公里，下面说一下个人的感受，希望给选车的小伙伴提供参考 一 选买过程 1 比亚迪宋plus、唐：比亚迪品牌在新能源里面可谓是行业翘楚，选新能源都绕不开的品牌，所以也去看了看差不多价位的。外观内饰都很中式、外观有龙颜造型和汉字、内饰也是汉字和环抱式设计，感觉还可以。深蓝s7试驾过以后就定下来了。,2024-02-22,杭州
小夏98528916,深蓝汽车，空间可以，配置我认为比我的油车高太多了，就是这个悬挂一言难尽，有好有坏，就看自己能不能接受增程，我认为很好。,,淮安
用户9092492385228,夏天续航还可以冬天开暖气电池打五折，加速迅速动力强劲，今天气温二十多度高速纯电跑到一百伍拾多公里，下午回纯油跑一百伍拾公里与表显基本一致（全程省道不是高速）表显油.耗百公里4.5升，不知道为丶这么低油耗可能是温度高没走高速。,2024-02-18,长沙
厉姿天颖,车的外环确实是好看配置也含可以，就是车机的智能化不是很方便有些操作车机不支持，应用APP方面确实是很辣鸡想下载的应用没有可以下载的基本用不到，含有就是车漆确实很薄可以用纳米来解释了估计高速一个小石子就能画出底漆。,2024-02-23,淄博
姜先生102317,除了续航其他的都不错，续航是增程车的核心，这车的续航最低能打到两折，充满电220续航，实际上也就能跑六七十，有的时候50公里都跑不到，反正我是后悔买了,,大连
崎峥一宝365,外形犀利内饰简约，空间相对够用。动力还行现已过激情驾驶年龄，不管高速还是市区通行条件好的情况下，保持限速上下10%偏差。悬挂需要提升，群里大部分人方向盘不正都是有点偏左。,,重庆
影像从心6,人生中的第一台车，没啥好考虑的，帅就对了。动力平时在深圳市区开提速杠杠的，真的开长途高速140往上也非常稳。论油耗基本上高速开个700多没问题（顶着限速+20%跑）油耗已经很低了，市区用纯电的话新版本强制纯电一开可以跑160+。感觉油耗电耗不比迪子差多少，但是外观内饰好看很多😎,2024-03-05,深圳
菊花老公公788,【购车经历】：这是我人生第二台车，第一台车是比亚迪宋燃油车，本来考虑第二台是宋dm-i那个插电版本的，但我之前的宋已经开腻了，不行再继续开了，想换个其他品牌试试鲜，无意间刷短视频刷到深蓝S7，被它的内饰吸引了，没有仪表盘的内饰，挺新鲜的，还要怀挡，无边框车门，这些的很不错，等到了休息那天，就去4S店看了实车，实车比网图跟加好看，很大，不管是后排空间后备箱空间的要比我上代宋的空间大。 【费用】 裸车16.99w+0.2w20寸轮廓＋1.2w智享套件＋399钥匙=18.43w 长安金融7万24期免息政策 保险4184，上牌费落地18.85 【续航】：标的续航是200KM但是开起来肯定是要打个折的，不过现在这么冷的天跑个一百四五是没啥问题的，上下班三十公里有时候还要出去玩，一般三到五天冲一次电，已经开了一周多了加的200块钱油到现在还有一半，是真的经济实惠，比纯油划算很多。 【最不满意】：底盘确实不够扎实：可能是因为我开车路况的原因，刚提完车跑了一趟长途高速，速度达到130码左右老是感觉会有点飘，甚至在高速上的表现还不如之前的比亚迪宋。原装19寸轮穀有点显小，20寸的好看一点，不过要加2000块钱，21寸要加价6000，最后想想还是算了。,2024-01-13,茂名
有呀优雅的,【购车经历】 前后对比了好几款其他同价位 SUV ，比如宋 PLUS 、宋 PRO 和银河L7和领跑C11。后面又纠结了好久纯电版和增程版，考虑到自己90％的时间都是在跑长途车，最后决定深蓝S7增程版，外观特意选装了极宇黄2000元，轮毂选装了21寸的，4s店看我选装了最顶配套餐，智能钥匙就赠送给我了。这个车身颜色加上悬浮顶21寸大轮毂配黄色卡钳，实在太帅了，回头率超高。这钱花的值。 驾驶感受：这是我的人生第一辆车，车子动力很足，猛踩油门还不太适应，平时都是标准模式开，动力较为平顺一点，想要推背感就切换运动模式，还不太熟悉这车的动力，所以我一般在道路较为宽敞一点车流量少的时候偶尔用用。 续航：电池是宁德的，续航也还可以的！平时跑完趟高速多余的时间就跑去城区了充电，一般一周充一次，电耗表显一般是15左右，满电情况下开个157公里还是没问题的，不过我大部分时间的是在高速上跑，也基本用不到什么电。 空间：后备箱空间挺大的，每次跑高速后备箱基本塞的满满的，容积很大，如果空间不够用后排座椅可以放倒。,2024-01-14,泸州
罗伊Roy137,"【提车价格】
优惠力度太小了，不太满意，没有地补，看别人都优惠挺大的，落地下来16.74，200增程版本，
【驾驶感受】
目前只开了一天，还不好说，现在看来开的舒适模式，动力感觉不是很足
【购车经历】
从订车到提车3天就拿下了，销售态度都挺好的，就是谈送东西谈不下来，太难了，送了一个399车钥匙，一个放电枪，一个露营帐篷就没有，我看别人还有随身充，还有后备箱的置物架，保险上牌送了，优惠了1200，不知道算不算上当了
【最不满意】
就是悬挂太差了，烂路都不敢走，车晃的严重，还有后排安全带警示音，没次都得手动关掉，这点很烦人，后排走个减速带里面的人直接殿起来了，空调的制热效果也不理想，


【油耗】
目前还没有用油，等以后再来评价",2023-11-14,南昌
我是广东首富,200MAX增程，11月8号订车，25号提车，价格上在小程序定金支付5999，地方消费券满2w-4000，本来想的是全款买，但是店里贷款十万五年包保险上牌，第一年免利息，第二年年提前还款不收违约金，一想还是很划算的最后16w多一点就落地了。赠品送了雷朋S级膜，tpe脚垫，车钥匙还有露营套装。浅聊几点吧，还记得第一次充电是从30%电开始冲的，在公共充电桩冲了25个小时，还没充满，只到90%就结束了，快充的话就还好，慢充时间有点久。驾驶感受我觉得对新手来说还是很友好的，基本山我在市区都是经济模式，动力输出比较平顺，松油门车就慢慢停下来，舒适模式下松油门减速感觉有点慢，不是特别适应，有次差点刮到别人车S7还会主动打开方向避开，让我安心不少。最后悔的还是自己的蓝宝石没拿到啊！好多都是老带新去用蓝宝石去商城兑换东西，如果有近期想入手深蓝的友友可以找我老带新换蓝宝石啦！,2023-12-28,东莞
正能量奶酪Vx,外观因人而异，但是很年轻很时尚这点没得反驳。内饰没的说，所见之处皆是软包，做工也还行，没有很离谱的接缝不整齐的问题。动力还行，超车就是一脚油门的事，毫无压力。后悬挂有缺陷，有多余的回弹，用车友的话说就是很Q弹，希望后期能出改装包，厂家承担一部分，车主承担一部分，愿意换的都给换了算了，要不然这后悬挂得被人骂死，对厂家来说绝对是无益的。前排噪音很OK，后排不行，明显感觉是从后备箱传过来的，低频噪音很大，希望厂家能够重视这个问题。,2024-02-13,武汉
缤纷星空9b3,【提车价格】 26号早上下订，16.99裸车价加上智能钥匙，价格17.7，没有任何的加装，可能这也是我提车比较快的原因吧。 【驾驶感受】 1.纯电和增程切换关车玻璃听不到声音，静谧性做的很好。 2.地板油的话，动力介入很快，不像有的车友说的会迟缓一下。 3.悬架偏软，过坑洼的小路很迅速。 4.抓地力可以，地板油起步不打飘。 【续航】 今天跑回家用的纯电，基本上电耗在16-18之间，有点偏高。油耗还没试过，打算明天试试。,2023-07-12,武汉
小王很亢奋,"【最满意】
最满意的当属深蓝的外观，25号当天价格一出立马下定，26号去店里锁单30号提车。算是首批车主了吧
【乘坐体验】
前后排空间真的很大，不枉2900的轴距和一米九的车宽。
【油耗】
目前跑了快500公里，烧油烧了快80公里。表显油耗在5.6这样，表显电耗在14.7这样。平时主要上下班代步感觉这个能耗还算可以能接受。
【驾驶感受】
红绿灯地板油真的很爽，但是地板油速度上到60增程器就会介入发出嗡的一声然后立马又安静了下来。整体感受还是不错的，不是专业的车评人，网上说的那些什么晃动，前段软后段硬完全感受不出来。
【提车价格】
选配了20寸的轮毂和智能钥匙，20的大脚在高速时胎噪确实有点大，但是经不住它帅啊。21的胎壁太薄了，感觉没必要。价格很坚挺172299一分钱优惠没有，保险大概在5500这样，出了500上牌费。深蓝这个价格算是透明了，同是长安隔壁univ提车上牌费2500，金融服务费2000，真的坑爹。

【购车经历】
一开始宋plus110km的旗舰plus，但是那段时间网上铺天盖地全是宋的负面消息，心里有点打退堂鼓，正好比亚迪快交车前一星期s7价格出了，跟心理预期差不多，比比亚迪还多出90公里续航，真香。哈哈哈",2023-07-06,苏州
